0.000,217.639,4.152,164.217,2703.068,113.979,193.146,2276.046,3711.632,0.000,10.799,171.297,36.786,1.486,4.264,84.819,167.442,179.873,11.675,21.925,115.388,83.236,1.269
78.445,0.000,3.955,967.057,27.388,97.156,67.613,7.323,32.430,0.000,83.201,1890.850,166.012,54.010,2.413,47.573,769.735,1576.153,16.268,29.142,124.961,34.498,0.509
76.966,51.749,0.000,313.734,11.214,0.108,11.686,3.036,22.361,0.000,2461.124,96.183,26.624,402.426,4.664,34.935,207.086,1980.338,23.823,14.316,131.349,10.818,1.674
1574.802,1438.446,19.254,0.000,34.522,0.399,1728.403,24.927,41.421,0.000,119.196,236.696,0.000,9.426,13.775,30.499,1159.787,37.576,59.652,79.453,89.225,83.746,0.005
6.972,1281.483,1.236,63.565,0.000,0.000,3.642,65.521,54.991,0.000,14.862,2935.378,62.934,0.137,7.744,14.044,1126.533,0.997,1.497,79.785,31.308,47.558,1.189
0.290,30.045,0.134,0.204,0.024,0.000,0.176,0.115,0.401,0.000,0.167,118.228,0.724,0.004,0.000,0.234,17.582,0.140,0.773,0.000,1.015,0.877,0.135
197.956,152.604,17.206,266.799,15.688,0.753,0.000,12.870,29.400,0.000,45.985,81.818,13.073,0.323,4.734,23.611,177.959,57.578,19.067,20.734,209.586,32.979,19.618
3.626,1744.309,0.328,34.318,47.752,0.133,0.923,0.000,16.258,0.000,9.357,3976.935,11.315,0.004,55.261,22.100,1352.660,7.157,4.117,132.354,15.002,60.548,1.484
30.382,1803.080,1.454,94.438,47.891,0.020,5.045,172.384,0.000,0.000,20.058,5099.122,112.562,0.168,91.348,9.464,1898.165,2.411,0.434,55.485,26.266,33.633,1.369
25.782,461.053,190.020,0.038,20.376,1.058,1090.939,27.578,66.215,0.000,107.994,204.425,0.000,5.754,8.859,25.357,363.419,26.590,23.711,36.079,202.201,122.498,0.000
5.549,1733.517,27.309,132.904,13.836,0.075,6.051,51.101,25.257,0.000,0.000,4053.942,52.446,0.294,22.359,6.230,1577.786,37.354,0.854,25.010,15.686,37.659,0.328
79.728,1074.606,115.684,739.318,38.467,0.344,41.181,93.614,206.122,0.000,87.169,0.000,455.652,4.573,18.870,130.932,1203.226,109.242,48.299,62.813,268.848,435.888,15.656
131.773,1396.607,424.431,0.007,73.348,2.729,229.731,60.659,218.159,0.000,354.382,736.323,0.000,18.673,49.320,132.208,1320.106,102.915,72.058,215.292,321.360,398.496,8.292
0.367,63.410,0.495,13.967,0.024,0.000,1.254,0.133,0.054,0.000,0.772,173.369,0.188,0.000,0.011,0.132,85.379,0.048,0.007,0.000,1.700,0.298,0.190
7.436,5.647,0.408,23.509,1.947,0.007,1.752,24.909,51.553,0.000,7.645,82.003,54.657,0.009,0.000,0.000,2.190,0.177,19.678,0.000,65.328,0.000,0.010
148.734,19.883,0.185,66.420,87.319,0.220,29.238,81.305,128.665,0.000,7.352,34.692,6.434,3.103,0.000,0.000,67.158,1.229,37.345,0.000,9.738,0.000,5.104
102.971,1116.136,151.847,665.706,2485.570,0.567,145.039,2514.095,3415.403,0.000,2129.477,303.785,191.222,322.143,1.141,56.618,0.000,24.137,17.306,75.772,112.434,157.885,27.548
9.110,521.304,22.668,19.970,1.170,0.000,2.562,3.481,3.268,0.000,5.405,1130.142,2.583,0.008,2.539,2.304,383.802,0.000,7.626,0.399,17.034,3.152,0.168
18.997,233.663,0.866,174.073,0.333,0.933,67.230,0.123,1.149,0.000,25.813,179.485,54.837,0.011,5.365,55.657,8.907,0.573,0.000,0.827,47.694,4.176,1.373
2.390,252.397,67.929,66.252,39.688,0.049,3.131,7.125,119.709,0.000,50.827,80.812,54.927,0.006,0.000,0.000,24.277,2.485,2.308,0.000,50.502,0.267,0.521
75.574,127.378,35.011,244.737,8.453,0.038,23.733,9.705,29.485,0.000,16.536,214.489,38.510,1.682,23.314,4.747,88.856,22.029,5.328,3.270,0.000,21.848,0.895
29.287,50.942,20.044,188.637,63.684,2.416,47.671,43.994,49.420,0.000,63.283,134.773,76.037,0.123,0.000,0.021,63.302,6.918,1.930,0.000,10.595,0.000,0.560
3.476,1.795,13.277,0.486,0.278,0.023,3.015,0.133,8.191,0.000,1.455,48.956,3.738,0.156,0.131,0.325,68.208,8.046,0.228,6.192,17.375,3.815,0.000
