0.000,225.977,341.010,150.904,3031.328,93.135,321.404,2029.500,3449.970,0.000,7.532,196.433,17.461,20.097,1.314,107.432,33.434,166.381,0.902,3.064,50.261,64.855,1.180
20.444,0.000,68.593,1148.699,20.593,69.495,52.635,8.622,35.706,0.000,99.873,1224.300,58.215,3.361,4.223,26.855,212.525,1717.112,162.662,8.780,181.017,68.019,0.135
169.655,72.626,0.000,660.928,10.904,0.338,16.232,2.631,5.984,0.000,2155.350,164.862,7.752,646.442,0.502,30.627,143.855,2085.024,26.505,4.441,118.831,38.648,1.573
30.717,741.086,1970.751,0.000,32.378,0.415,269.359,27.271,63.432,0.000,170.738,187.739,0.000,27.362,8.390,32.835,844.604,25.108,111.488,23.462,188.539,57.813,0.035
1.300,1756.915,82.251,89.392,0.000,0.004,2.693,314.682,152.099,0.000,25.068,4085.571,112.033,0.969,5.319,7.383,844.965,2.179,0.968,71.148,6.201,56.958,0.943
0.111,24.001,0.917,0.538,0.006,0.000,0.067,0.134,0.000,0.000,0.630,124.268,0.065,0.000,0.000,0.000,9.761,0.028,0.063,0.000,1.719,0.386,0.120
189.130,274.524,147.544,762.363,12.291,1.096,0.000,10.226,19.686,0.000,21.291,135.673,53.724,3.580,5.291,14.307,73.206,43.422,6.706,12.109,85.718,80.723,4.452
0.498,1345.447,27.770,95.586,43.192,0.901,0.513,0.000,16.295,0.000,4.994,3552.473,5.157,0.013,8.300,5.709,1049.268,5.219,0.637,1.494,37.522,19.694,1.343
101.769,1894.382,10.334,113.272,102.260,0.040,2.657,10.705,0.000,0.000,4.910,5480.482,63.537,0.456,13.602,68.985,1402.223,8.737,5.767,64.364,15.476,39.426,0.630
49.995,546.319,279.534,0.000,20.394,0.309,65.460,49.397,50.601,0.000,81.794,167.522,0.000,12.796,18.545,14.728,221.054,66.617,42.460,76.992,297.011,171.356,0.013
8.878,1656.201,16.828,173.820,33.342,0.051,5.797,62.194,12.615,0.000,0.000,4729.343,20.306,0.457,16.991,5.052,1107.960,4.465,1.777,12.624,33.813,45.233,6.259
82.351,991.413,122.374,917.254,87.831,13.902,37.451,69.586,206.592,0.000,73.173,0.000,311.257,11.259,60.990,64.944,855.862,24.853,51.454,119.343,275.462,326.421,28.948
153.379,1409.114,314.076,0.004,146.375,3.387,124.888,220.281,173.275,0.000,248.052,637.151,0.000,33.358,50.721,76.435,613.557,118.111,270.318,280.883,376.923,439.538,8.893
0.990,84.568,0.989,36.803,2.901,0.000,1.186,0.000,0.017,0.000,1.286,302.472,0.967,0.000,0.010,0.068,82.198,0.527,0.114,0.014,2.616,0.812,0.007
0.829,58.945,9.978,70.792,1.813,0.000,1.088,5.581,27.903,0.000,7.168,35.126,26.180,0.000,0.000,0.004,3.642,0.066,0.142,0.000,28.382,0.000,0.004
142.879,13.307,20.076,62.953,61.650,0.005,17.433,89.140,96.147,0.000,7.543,28.594,7.021,4.874,0.000,0.000,15.974,4.660,53.804,0.000,7.774,0.000,0.147
138.730,257.834,240.654,549.630,2987.033,1.295,128.277,1988.662,3340.470,0.000,1733.307,204.902,61.592,492.641,1.865,43.771,0.000,18.430,7.585,34.331,240.057,139.955,4.234
14.147,424.786,2.623,26.923,5.139,0.000,1.057,0.939,2.922,0.000,1.710,1463.820,3.600,0.021,2.655,0.368,362.374,0.000,5.783,0.042,14.065,4.435,0.032
1.293,22.285,45.503,237.754,0.127,1.812,52.055,0.747,50.692,0.000,3.508,174.500,66.542,0.004,0.279,57.387,4.159,6.575,0.000,2.735,6.239,27.990,0.894
2.300,31.416,13.272,158.906,66.405,0.000,5.283,47.858,74.290,0.000,16.907,132.892,80.362,0.008,0.000,0.000,24.810,1.221,6.842,0.000,14.514,0.014,0.034
15.577,174.558,41.911,463.388,7.130,1.115,38.723,9.553,7.804,0.000,21.039,262.548,27.156,0.704,9.398,5.427,55.649,82.907,5.145,3.761,0.000,24.545,2.622
14.207,40.342,43.170,320.114,70.739,0.354,10.013,30.174,16.334,0.000,41.853,170.420,58.856,0.605,0.000,0.008,55.642,7.739,1.266,0.000,28.468,0.000,10.380
0.884,0.865,7.851,0.565,0.016,0.048,1.297,0.268,4.551,0.000,1.823,11.433,1.342,0.134,0.343,0.423,8.508,2.655,0.297,5.535,41.878,6.814,0.000
