0.000,57.020,6.350,163.407,2839.787,132.979,244.972,2342.345,3732.045,0.000,16.802,194.471,8.621,0.540,4.112,81.304,243.011,201.891,58.456,9.712,94.155,103.160,2.205
75.487,0.000,6.364,976.147,28.837,91.671,84.529,8.344,35.880,0.000,86.817,1662.845,174.605,58.431,3.693,67.324,406.754,1658.537,2.957,16.805,128.971,25.846,0.505
72.192,78.008,0.000,297.266,39.425,0.075,13.654,1.248,6.968,0.000,2857.640,119.275,8.639,369.828,0.819,23.613,83.322,2121.504,19.766,3.511,99.126,22.541,0.560
1985.692,860.491,33.424,0.000,28.552,0.650,671.858,37.770,66.409,0.000,92.186,197.499,0.000,10.501,8.979,42.660,1168.352,40.057,43.827,33.783,65.317,63.742,0.091
17.217,1261.190,0.344,57.750,0.000,0.000,1.690,315.431,29.374,0.000,8.776,2798.054,8.194,0.057,112.054,10.190,1139.613,1.369,64.928,49.820,4.930,27.911,0.128
3.043,29.560,0.115,1.053,0.004,0.000,0.826,0.000,0.470,0.000,1.837,122.086,0.765,0.000,0.000,0.620,13.737,0.126,0.542,0.000,2.552,1.548,0.000
176.094,117.860,27.291,167.237,10.017,1.072,0.000,20.344,11.239,0.000,42.423,43.624,5.058,0.375,7.108,19.725,232.799,19.540,54.292,30.876,146.477,39.741,3.814
9.342,1582.621,1.354,43.118,34.063,0.004,0.762,0.000,15.662,0.000,8.827,4019.686,15.347,0.294,1.547,14.608,1497.282,6.596,0.035,58.651,20.093,49.342,1.867
32.789,1687.290,0.838,96.880,14.569,0.042,18.363,33.846,0.000,0.000,12.039,4909.591,227.405,0.146,29.158,8.811,1848.496,2.803,0.120,88.462,93.433,88.061,0.080
13.414,450.317,297.656,0.000,19.793,0.021,1196.433,15.901,64.496,0.000,99.081,271.196,0.000,7.166,12.488,18.494,454.088,62.153,10.748,43.214,159.361,117.223,0.000
10.887,1609.350,49.845,155.653,11.876,0.137,5.910,29.180,64.474,0.000,0.000,4148.471,25.359,1.694,30.568,4.340,1497.113,3.438,1.139,44.271,59.135,31.750,0.125
83.482,961.919,83.918,793.819,69.917,0.171,31.365,139.415,167.890,0.000,150.342,0.000,240.122,1.820,140.261,48.142,1323.032,18.617,42.347,185.944,456.230,293.521,3.265
126.472,1143.887,386.780,0.004,61.325,3.141,208.711,92.038,274.449,0.000,247.484,761.108,0.000,27.275,66.541,141.380,835.910,85.392,53.554,251.273,357.616,379.505,8.930
0.867,43.744,1.032,22.571,0.412,0.000,0.855,1.438,0.000,0.000,0.638,177.708,10.954,0.000,0.005,0.438,46.619,0.149,0.073,0.017,1.446,2.825,0.006
7.804,54.668,0.335,60.690,3.027,0.004,2.132,1.552,85.806,0.000,20.317,43.256,4.446,0.006,0.000,0.000,6.548,0.201,61.644,0.000,15.231,0.000,0.000
200.561,20.217,0.185,63.809,29.922,0.052,93.388,102.638,43.041,0.000,7.026,38.796,7.481,3.078,0.000,0.000,174.456,0.370,27.798,0.000,8.082,0.000,4.546
86.673,402.275,182.327,529.910,2474.209,0.606,141.037,2806.495,3561.427,0.000,2000.576,354.582,32.861,239.296,10.459,58.796,0.000,26.696,6.915,44.208,164.818,134.891,5.930
8.277,544.779,20.622,28.339,1.423,0.000,1.011,3.345,4.491,0.000,1.492,1233.498,1.712,0.039,2.866,0.801,413.528,0.000,6.356,0.140,23.213,1.962,0.856
16.257,21.062,1.179,170.600,2.918,2.382,54.941,2.419,0.454,0.000,3.165,178.108,62.798,0.133,0.944,47.486,3.971,1.022,0.000,0.783,30.648,4.476,1.897
0.871,87.080,70.681,82.667,22.532,0.216,9.479,4.538,48.666,0.000,68.284,102.679,14.550,0.007,0.000,0.000,36.631,2.388,0.631,0.000,6.136,0.000,0.739
42.033,141.422,124.741,244.745,5.772,1.881,21.125,10.212,11.978,0.000,70.494,174.872,30.737,0.796,1.327,4.291,69.194,19.299,5.460,5.695,0.000,41.478,2.240
6.917,69.726,33.669,175.907,54.616,0.700,41.320,88.699,32.695,0.000,66.465,80.658,93.718,0.404,0.000,0.142,118.061,1.191,2.011,0.000,12.007,0.000,1.224
1.177,1.889,7.086,1.157,0.700,0.126,1.742,0.014,2.039,0.000,0.995,32.280,1.205,0.004,0.006,0.367,12.372,2.514,0.564,1.083,25.766,21.515,0.000
