0.000,19.252,0.165,141.509,1519.648,43.559,26.442,684.150,652.576,0.000,2.405,179.053,1.591,0.755,1.528,105.206,53.724,130.170,0.287,0.288,15.746,69.669,0.410
29.872,0.000,0.444,1025.210,8.946,47.233,39.064,12.588,15.897,0.000,29.121,719.024,44.122,59.993,0.835,21.203,458.314,562.228,77.687,4.607,25.223,44.466,0.000
43.177,39.702,0.000,239.306,5.764,0.000,11.909,0.774,0.936,0.000,1174.697,83.987,7.829,247.327,0.299,8.156,211.960,650.264,45.972,0.449,30.641,22.797,0.059
99.615,528.859,4.636,0.000,15.915,0.149,812.231,8.787,9.970,0.000,97.172,133.117,0.000,8.782,3.258,11.507,814.374,18.821,52.195,620.286,38.550,37.158,0.000
2.646,1170.279,0.009,83.019,0.000,0.000,0.679,39.351,10.550,0.000,5.079,2393.446,4.192,0.408,0.626,1.498,861.814,1.385,0.396,5.333,3.055,172.443,0.178
0.029,13.912,0.000,0.925,0.000,0.000,0.130,0.000,0.028,0.000,0.014,80.477,0.003,0.000,0.000,0.003,7.917,0.000,0.007,0.000,0.526,0.017,0.000
22.104,58.270,2.114,274.779,7.576,0.672,0.000,5.130,0.347,0.000,12.273,58.529,0.342,0.388,2.232,3.397,67.343,2.380,1.599,0.726,19.469,45.233,0.723
1.513,1022.316,0.030,42.159,12.549,0.133,0.418,0.000,1.143,0.000,0.317,2759.347,1.521,0.010,0.121,1.493,1005.078,0.516,0.000,0.887,2.997,8.933,0.137
7.332,1426.302,0.144,218.454,27.910,0.008,0.451,3.557,0.000,0.000,5.622,4238.478,106.004,0.105,33.189,1.976,1758.944,2.691,0.067,3.936,24.162,15.656,0.137
6.749,204.066,169.245,0.000,6.441,0.090,118.497,3.161,5.546,0.000,47.377,76.084,0.000,28.547,6.103,15.208,262.027,5.223,12.209,52.726,156.858,58.379,0.004
5.670,1531.748,2.912,124.851,7.733,0.986,2.724,0.879,1.305,0.000,0.000,4218.658,15.004,0.731,8.495,7.022,1408.542,4.538,0.062,17.508,18.525,26.010,0.304
70.376,758.695,120.551,952.008,28.046,1.252,43.191,13.762,41.225,0.000,44.494,0.000,144.653,3.201,2.802,37.147,611.033,25.275,14.236,14.236,84.275,52.738,0.940
41.823,887.361,42.230,0.004,51.922,0.379,65.115,9.063,111.774,0.000,138.288,754.896,0.000,17.081,35.693,54.343,581.294,24.956,296.442,112.480,258.632,248.366,1.063
0.491,57.608,0.339,16.624,0.027,0.000,0.274,0.000,0.148,0.000,0.178,164.835,0.416,0.000,0.000,0.213,56.345,0.009,0.041,0.115,0.258,0.300,0.014
6.108,1.741,0.118,26.457,5.011,0.000,0.702,0.289,2.558,0.000,0.317,30.614,0.899,0.004,0.000,0.007,1.860,0.022,0.213,0.000,0.688,0.000,0.000
216.917,4.881,0.011,52.028,11.921,0.138,22.676,13.824,0.509,0.000,18.134,18.494,1.441,2.562,0.000,0.000,14.146,0.025,45.183,0.000,5.218,0.000,0.753
31.536,230.400,237.317,1741.632,1493.046,0.038,14.544,1070.064,838.653,0.000,954.045,40.553,152.723,115.183,71.649,21.836,0.000,0.889,3.523,5.635,54.351,118.668,0.153
8.113,288.093,0.081,22.029,1.183,0.000,0.184,0.157,0.130,0.000,0.604,1002.491,64.824,0.247,0.024,0.049,344.479,0.000,9.349,0.012,2.488,7.404,0.008
2.282,11.462,0.000,195.502,0.300,0.775,26.604,0.005,2.534,0.000,0.011,99.173,5.883,0.000,0.005,62.777,3.724,6.501,0.000,0.522,1.399,7.373,0.006
0.416,45.951,5.902,161.498,10.177,0.004,1.883,7.632,49.141,0.000,0.638,61.521,4.987,0.010,0.000,0.000,11.002,0.030,22.578,0.000,1.618,0.000,0.597
5.342,79.384,6.296,289.667,3.380,0.063,32.629,12.771,0.979,0.000,10.323,229.825,6.395,0.748,0.053,1.614,47.137,5.849,1.156,0.834,0.000,27.654,0.009
15.902,80.017,2.665,174.926,69.550,0.527,17.682,32.809,57.513,0.000,45.331,44.538,27.975,0.207,0.000,0.009,85.632,10.656,2.015,0.000,10.015,0.000,0.091
0.771,0.669,0.611,0.528,0.005,0.000,0.586,0.931,2.226,0.000,0.535,4.215,4.567,0.009,0.000,28.080,0.158,0.003,0.010,35.697,3.843,0.275,0.000
