0.000,486.545,5.142,251.136,2687.057,209.590,52.136,2245.032,3581.182,0.000,65.354,193.162,11.412,0.372,1.571,77.494,104.861,148.397,45.715,9.526,36.185,69.055,0.506
62.136,0.000,6.418,983.097,31.431,127.820,78.138,12.220,35.256,0.000,120.719,1487.857,2162.925,57.316,3.974,24.623,621.037,1577.518,17.580,28.100,104.600,31.801,2.171
151.511,91.864,0.000,458.639,5.813,0.208,39.168,2.330,11.287,0.000,2476.063,107.392,12.126,515.448,0.393,43.144,258.379,2062.841,22.683,5.100,78.386,14.943,2.538
1595.796,1006.424,34.626,0.000,17.668,0.992,1778.089,21.042,41.138,0.000,93.914,483.113,0.000,10.592,6.843,40.987,1137.062,34.003,77.736,28.041,98.534,87.790,0.000
6.012,1228.054,1.236,77.208,0.000,0.005,3.878,45.078,9.674,0.000,35.976,3008.791,30.566,0.300,3.854,12.942,1083.346,2.688,2.550,57.758,6.230,74.679,1.449
1.208,28.803,0.233,0.724,0.000,0.000,1.555,0.118,0.029,0.000,0.219,115.614,0.212,0.000,0.500,0.676,21.278,0.130,0.718,0.029,0.930,0.452,0.003
449.198,153.019,18.513,195.687,15.022,3.302,0.000,22.500,12.991,0.000,19.541,95.174,34.518,1.379,5.589,22.439,258.979,47.840,26.447,45.015,101.452,44.916,7.322
45.465,1644.377,0.004,95.486,49.321,0.004,1.214,0.000,22.573,0.000,12.507,3959.920,14.513,0.000,3.489,18.867,1452.412,1.121,3.340,37.474,1.348,35.088,0.014
25.380,1866.315,0.633,100.652,57.888,0.119,8.094,38.893,0.000,0.000,14.446,4851.818,29.456,0.257,90.133,9.314,1830.389,13.761,9.493,62.463,12.567,50.897,0.280
39.907,457.668,254.932,0.000,9.142,1.314,1121.057,23.923,47.589,0.000,86.289,246.891,0.000,6.842,6.149,28.935,206.709,17.053,22.993,11.642,135.898,86.230,0.000
6.480,1800.970,12.189,174.245,19.855,0.020,8.780,21.618,23.118,0.000,0.000,4459.126,69.097,0.481,3.309,5.144,1619.771,4.055,3.541,11.690,34.945,49.614,0.980
111.797,1078.252,158.888,873.742,26.959,0.133,107.609,38.809,145.556,0.000,96.687,0.000,386.054,3.063,110.245,82.604,1343.098,39.800,33.646,160.478,288.212,349.641,9.633
100.679,1226.245,174.973,0.000,110.640,4.640,235.126,63.255,240.768,0.000,353.555,729.194,0.000,16.363,44.921,154.371,912.982,147.619,301.604,201.073,241.515,294.471,56.160
4.424,55.305,0.673,21.649,0.279,0.000,1.484,0.000,0.008,0.000,1.214,194.611,0.604,0.000,0.000,0.304,59.694,0.004,0.314,0.570,3.048,6.440,0.148
8.675,1.694,0.074,25.325,12.433,0.046,6.090,0.459,11.770,0.000,2.594,16.746,13.417,0.004,0.000,0.000,14.014,28.121,0.008,0.000,2.085,0.000,0.021
179.649,15.133,0.762,79.522,71.725,0.221,52.030,52.066,88.143,0.000,3.214,34.855,40.049,2.533,0.000,0.000,52.997,0.548,31.244,0.000,5.864,0.000,0.612
66.439,297.002,445.002,639.134,2454.501,1.143,176.650,2391.079,2924.446,0.000,1927.883,190.975,241.751,408.926,35.576,168.746,0.000,26.733,89.427,17.238,191.077,208.096,82.221
16.148,493.826,23.704,15.940,2.603,0.000,5.021,12.567,13.798,0.000,1.254,1342.649,4.444,0.018,0.517,0.452,427.118,0.000,6.411,1.857,24.908,4.065,20.357
71.586,21.928,1.255,193.911,36.486,1.217,76.942,0.081,9.185,0.000,23.936,139.705,31.177,0.360,0.267,48.309,218.570,1.085,0.000,1.414,31.838,1.642,1.720
68.482,30.629,26.979,68.981,67.129,0.140,26.084,6.641,66.596,0.000,68.465,213.373,37.095,0.060,0.000,0.000,22.024,4.615,0.779,0.000,12.396,0.000,2.616
101.707,131.622,51.114,242.149,5.807,0.009,27.375,5.891,7.854,0.000,23.238,200.792,66.292,2.241,4.030,3.739,58.565,25.997,107.705,7.179,0.000,41.020,1.508
38.199,70.599,36.534,182.376,69.286,0.097,49.856,13.119,55.178,0.000,44.653,122.295,45.623,0.329,0.000,0.011,85.409,50.214,0.839,0.000,24.433,0.000,0.443
0.509,2.447,4.213,0.008,7.044,0.000,2.429,0.138,4.209,0.000,5.889,20.563,4.099,0.011,0.933,3.410,9.838,1.867,0.588,1.683,10.040,3.493,0.000
