0.000,17.969,0.089,54.353,1377.190,97.008,9.658,542.842,1178.800,0.000,2.212,166.030,2.454,0.798,1.130,138.646,13.932,124.942,0.441,0.237,18.613,3.175,0.292
39.774,0.000,0.160,1048.812,6.602,45.554,50.913,12.625,4.357,0.000,72.933,591.778,16.731,104.798,0.708,18.915,222.397,473.297,78.526,14.722,35.562,17.964,0.011
46.616,46.107,0.000,243.241,5.229,0.754,15.041,0.039,2.473,0.000,960.301,118.906,9.279,212.779,1.016,11.317,100.002,545.747,45.172,6.260,45.216,2.554,0.048
110.062,641.809,35.460,0.000,9.207,0.029,560.752,3.695,25.965,0.000,65.222,86.203,0.000,15.591,2.390,36.543,658.386,16.250,48.600,13.500,52.450,31.449,0.000
2.902,874.476,1.316,67.193,0.000,0.000,0.927,62.845,6.867,0.000,6.806,2167.360,5.936,0.016,0.830,1.538,763.194,1.783,0.356,4.431,1.842,19.930,1.082
0.168,14.141,0.000,0.619,0.055,0.000,0.028,0.000,0.126,0.000,0.003,69.307,0.021,0.000,0.000,0.000,9.543,0.000,0.021,0.000,0.004,0.000,0.005
19.049,53.237,1.314,211.492,6.782,0.349,0.000,3.948,2.181,0.000,6.698,14.248,1.063,0.671,0.964,1.138,122.368,3.211,1.749,1.956,19.406,56.163,0.839
0.934,807.616,0.007,59.234,6.672,0.136,0.590,0.000,3.447,0.000,0.457,2471.393,26.444,0.000,0.065,0.216,847.502,0.342,0.037,0.917,20.987,3.898,0.399
8.342,1258.202,0.022,118.361,10.916,0.246,1.589,0.116,0.000,0.000,4.084,4016.443,15.914,0.006,2.636,0.763,1554.007,6.296,0.164,11.402,9.727,6.315,0.125
8.286,232.562,165.248,0.000,6.048,0.026,111.511,7.235,23.004,0.000,32.917,93.347,0.000,7.911,5.289,19.028,299.169,23.892,4.744,20.530,142.708,26.605,0.000
2.319,1454.675,2.396,141.829,11.276,0.252,2.601,2.306,9.100,0.000,0.000,3881.071,8.581,1.148,6.345,6.280,1349.397,2.303,0.294,6.691,8.457,23.683,0.700
69.569,558.365,15.134,846.368,21.162,0.698,17.857,9.102,32.827,0.000,60.168,0.000,119.082,1.697,0.885,53.849,454.731,39.583,22.961,5.371,85.471,53.652,1.166
12.288,743.518,48.464,0.000,39.819,0.127,110.877,6.520,77.072,0.000,56.329,370.751,0.000,24.293,22.989,38.865,573.708,47.213,62.554,88.296,202.866,181.967,0.577
0.486,48.678,0.552,18.477,0.364,0.000,0.609,0.000,0.049,0.000,0.344,129.171,0.294,0.000,0.000,0.950,84.258,0.135,0.047,0.027,1.039,0.059,0.000
7.892,3.768,0.015,49.411,1.317,0.003,0.157,0.145,7.126,0.000,0.919,15.110,0.847,0.000,0.000,0.000,1.310,0.041,0.013,0.000,0.599,0.000,0.000
184.792,5.805,0.000,64.060,8.114,0.004,20.479,10.519,4.757,0.000,0.788,17.084,0.558,1.925,0.000,0.000,9.558,0.025,25.671,0.000,5.314,0.000,0.057
29.241,96.688,193.846,551.970,1320.835,0.008,12.723,846.951,1055.259,0.000,900.112,31.657,206.129,137.138,0.288,32.588,0.000,0.505,3.190,70.535,36.456,83.152,0.163
9.356,272.097,0.308,20.794,2.008,0.000,1.274,0.403,1.503,0.000,0.434,1018.209,0.328,0.006,0.029,0.009,362.006,0.000,0.400,0.153,0.627,0.929,0.015
1.285,5.123,0.004,197.115,0.617,0.668,29.755,0.010,4.073,0.000,0.020,114.154,1.137,0.000,0.000,102.942,0.450,0.492,0.000,0.000,2.195,0.743,0.011
0.367,19.324,7.403,54.969,9.758,0.000,0.858,6.475,30.358,0.000,1.242,44.746,10.691,0.135,0.000,0.000,5.459,0.005,0.014,0.000,0.644,0.000,0.000
6.868,86.706,6.512,224.057,5.119,0.018,44.418,5.275,2.637,0.000,10.249,175.688,7.719,0.829,1.144,1.984,20.654,3.093,0.999,0.741,0.000,12.742,0.166
0.654,14.947,1.990,232.333,30.924,0.000,17.269,5.440,11.808,0.000,27.350,29.921,30.725,0.281,0.000,0.017,25.909,10.090,0.213,0.000,9.395,0.000,0.095
0.298,0.023,0.908,0.049,0.298,0.000,0.298,0.448,3.810,0.000,0.014,1.635,0.366,0.011,0.005,0.009,2.113,0.004,0.126,0.000,6.231,0.125,0.000
