0.000,184.920,571.990,157.464,3049.248,87.435,329.075,2307.666,3474.496,0.000,15.858,192.008,14.669,10.295,20.720,121.523,60.068,154.626,0.926,4.434,61.434,105.263,1.757
27.162,0.000,66.508,1236.214,8.415,65.215,53.812,13.939,125.687,0.000,101.623,1667.277,54.851,5.116,1.113,26.635,188.052,1695.020,43.968,27.293,157.894,21.500,0.058
119.234,108.404,0.000,636.625,25.996,0.236,36.634,2.179,4.861,0.000,2392.088,178.601,9.585,612.767,1.240,24.736,132.556,2240.860,19.156,28.441,138.669,44.432,1.741
15.656,781.544,1334.548,0.000,24.529,0.177,381.833,48.697,50.192,0.000,87.357,221.767,0.000,36.501,10.745,41.579,886.236,20.421,65.199,72.691,170.366,71.519,0.000
4.068,1553.557,19.464,90.744,0.000,0.175,2.914,129.323,68.392,0.000,27.455,3936.205,85.411,6.698,26.542,8.807,864.914,7.551,2.763,29.532,16.051,47.092,0.943
0.054,21.076,1.132,0.291,0.125,0.000,1.420,0.025,0.338,0.000,0.431,108.339,0.014,0.000,0.000,0.018,12.719,0.609,0.093,0.000,0.282,0.303,0.080
152.226,145.370,156.561,338.435,15.867,1.219,0.000,6.165,24.937,0.000,33.641,114.579,50.115,2.159,5.093,11.080,42.638,11.849,4.794,7.233,99.965,78.402,8.821
0.455,1694.069,11.814,97.592,71.994,0.900,0.373,0.000,9.707,0.000,12.418,4157.787,19.363,0.200,8.675,19.238,905.668,8.567,0.421,29.699,16.392,19.252,6.042
20.992,2064.940,21.775,143.035,14.440,0.135,2.717,8.796,0.000,0.000,17.538,5988.733,121.663,0.649,158.250,9.723,1368.223,13.654,1.622,80.862,31.782,39.986,0.146
12.633,520.398,273.804,0.000,32.255,0.166,111.718,15.295,57.154,0.000,77.414,181.717,0.000,13.013,21.854,11.418,161.085,80.945,21.108,49.257,209.238,97.133,0.000
13.108,1675.289,14.686,118.713,36.146,0.014,2.827,23.774,11.009,0.000,0.000,4718.307,15.918,1.826,4.673,1.763,1145.585,8.341,0.831,13.326,23.010,61.163,4.994
120.058,1022.836,141.446,1149.221,228.528,0.581,116.136,25.859,243.020,0.000,93.809,0.000,264.382,13.811,147.755,51.478,953.966,31.082,53.921,110.707,318.601,568.939,22.047
39.327,1435.159,318.183,0.000,196.653,1.925,136.367,150.612,164.291,0.000,219.366,844.857,0.000,34.069,78.476,74.413,642.102,112.195,84.310,200.305,320.501,267.526,21.246
1.128,65.737,1.508,43.652,0.116,0.000,1.556,5.781,0.954,0.000,0.731,338.097,0.835,0.000,0.000,1.263,80.124,0.000,0.063,0.718,5.660,1.517,0.199
1.701,12.042,6.670,25.552,6.659,0.000,0.836,2.083,80.698,0.000,8.599,9.265,23.595,0.006,0.000,0.004,3.851,0.193,5.367,0.000,3.964,0.000,0.168
164.246,19.203,38.368,54.545,63.976,0.000,21.072,71.845,86.781,0.000,1.197,29.957,4.626,3.913,0.000,0.000,22.411,1.425,40.158,0.000,22.924,0.000,4.853
14.877,344.406,201.671,676.134,2900.083,3.293,170.370,2350.399,3335.026,0.000,1805.997,143.980,179.686,476.991,3.380,31.366,0.000,71.955,10.750,20.544,205.096,191.029,4.777
8.189,536.041,1.034,21.942,7.018,0.000,2.838,7.724,2.392,0.000,14.217,1537.500,5.058,0.017,0.021,1.017,361.139,0.000,5.311,0.240,11.375,5.997,0.023
1.499,16.262,15.713,212.881,0.467,1.957,44.853,1.234,46.053,0.000,1.246,194.366,51.684,0.012,0.408,124.090,5.508,34.543,0.000,23.827,9.721,18.481,2.604
3.087,73.908,33.587,107.640,23.703,0.009,11.282,16.688,61.288,0.000,77.169,117.365,55.085,0.648,0.000,0.000,13.705,4.122,1.430,0.000,5.265,0.026,14.541
41.740,166.530,31.706,422.866,9.036,0.198,28.545,6.316,41.165,0.000,13.201,278.164,10.905,1.404,12.112,4.282,55.659,62.903,6.968,22.373,0.000,17.700,2.421
5.108,30.112,16.216,207.041,45.532,0.154,10.972,24.944,29.059,0.000,55.097,233.333,39.810,0.698,0.000,0.105,45.103,6.278,0.906,0.000,55.523,0.000,3.358
0.595,1.098,24.189,0.761,0.527,0.063,6.351,0.608,10.075,0.000,7.153,7.231,3.303,0.625,1.873,0.754,4.517,0.836,0.891,5.609,7.642,3.131,0.000
